Time,Driver,Position,GapToLeader,IntervalToPositionAhead
4380.01,12,4,+8.853,+2.687
4384.617,12,4,+8.935,+2.956
4389.823,12,4,+8.989,+3.015
4393.742,12,4,+9.019,+2.976
4398.105,12,4,+8.989,+2.905
4402.012,12,4,+8.795,+2.675
4404.175,12,4,+8.649,+2.642
4408.526,12,4,+8.645,+2.603
4411.695,12,4,+8.690,+2.523
4414.76,12,4,+8.758,+2.517
4415.526,12,4,+8.777,+2.526
4687.443,12,6,+13.777,+0.138
6.126,81,3,,
2656.687,81,3,+0.276,
2659.108,81,2,+0.276,
2659.19,81,2,+0.331,+0.331
2663.858,81,2,+0.603,+0.603
2667.906,81,2,+0.730,+0.730
2671.8,81,2,+0.764,+0.764
2675.313,81,2,+0.901,+0.901
2677.606,81,2,+0.977,+0.977
2680.959,81,2,+1.023,+1.023
2685.91,81,2,+0.980,+0.980
2689.026,81,2,+0.953,+0.953
2692.334,81,2,+0.925,+0.925
2695.002,81,2,+0.888,+0.888
2698.21,81,2,+0.832,+0.832
2702.009,81,2,+0.886,+0.886
2707.728,81,2,+1.117,+1.117
2711.321,81,2,+1.167,+1.167
2715.6,81,2,+1.152,+1.152
2720.366,81,2,+1.243,+1.243
2724.634,81,2,+1.297,+1.297
2729.134,81,2,+1.246,+1.246
2733.318,81,2,+1.157,+1.157
2735.553,81,2,+1.042,+1.042
2739.834,81,2,+1.039,+1.039
2742.842,81,2,+0.999,+0.999
2745.91,81,2,+1.005,+1.005
2746.61,81,2,+1.012,+1.012
2749.643,81,2,+0.997,+0.997
2751.825,81,2,+0.992,+0.992
2756.232,81,2,+1.064,+1.064
2760.041,81,2,+1.166,+1.166
2763.988,81,2,+1.143,+1.143
2767.433,81,2,+1.149,+1.149
2769.779,81,2,+1.194,+1.194
2773.091,81,2,+1.199,+1.199
2778.06,81,2,+1.261,+1.261
2781.248,81,2,+1.292,+1.292
2784.56,81,2,+1.276,+1.276
2787.216,81,2,+1.251,+1.251
2790.451,81,2,+1.155,+1.155
2794.373,81,2,+1.145,+1.145
2799.982,81,2,+1.238,+1.238
2803.611,81,2,+1.124,+1.124
2808.0,81,2,+1.180,+1.180
2812.875,81,2,+1.204,+1.204
2817.091,81,2,+1.194,+1.194
2821.623,81,2,+1.128,+1.128
2825.811,81,2,+1.064,+1.064
2828.068,81,2,+1.037,+1.037
2832.525,81,2,+1.168,+1.168
2835.611,81,2,+1.183,+1.183
2838.641,81,2,+1.200,+1.200
2839.404,81,2,+1.211,+1.211
2842.474,81,2,+1.214,+1.214
2844.522,81,2,+1.178,+1.178
2848.945,81,2,+1.211,+1.211
2852.743,81,2,+1.232,+1.232
2856.676,81,2,+1.212,+1.212
2860.04,81,2,+1.223,+1.223
2862.333,81,2,+1.218,+1.218
2865.675,81,2,+1.310,+1.310
2870.669,81,2,+1.279,+1.279
2873.816,81,2,+1.293,+1.293
2877.141,81,2,+1.280,+1.280
2879.79,81,2,+1.254,+1.254
2882.999,81,2,+1.152,+1.152
2886.776,81,2,+1.074,+1.074
2892.553,81,2,+1.220,+1.220
2896.288,81,2,+1.289,+1.289
2900.616,81,2,+1.305,+1.305
2905.429,81,2,+1.368,+1.368
2909.666,81,2,+1.408,+1.408
2914.204,81,2,+1.385,+1.385
2918.341,81,2,+1.323,+1.323
2920.643,81,2,+1.350,+1.350
2925.075,81,2,+1.467,+1.467
2928.08,81,2,+1.493,+1.493
2931.186,81,2,+1.537,+1.537
2931.959,81,2,+1.555,+1.555
2934.991,81,2,+1.581,+1.581
2937.163,81,2,+1.590,+1.590
2941.381,81,2,+1.515,+1.515
2945.131,81,2,+1.532,+1.532
2949.131,81,2,+1.529,+1.529
2952.444,81,2,+1.470,+1.470
